2.547869,-0.254502,0.472377,0.971089,-0.405367,-0.991515,-0.219886,-0.641119,0.264884,-0.997772,-0.469346,-1.116543,1.360568,0.339196,-1.165263,0.477483,-1.223162,-0.567150,-0.243936,0.007076,0.301582,0.445490,-0.073578,0.847217,-0.000130,0.346453,0.057408,-0.690574,0.389149,-0.144817,0.382579,-0.492221,-0.160404,1.475091,0.396780,0.144731,0.287682,-0.637389,-0.716178,-0.602865,-0.107608,0.347459,0.876753,-1.066623,0.585042,-2.036967,0.507783,1.194931,-0.751186,0.357425,0.193862,-0.748034,-0.135238,-0.571493,0.263599,-0.254956,0.518397,-0.530951,0.778691,-0.533921,-0.835223,0.242192,-0.429836,-1.783713,0.079065,0.167600,0.555855,0.974830,-0.537918,-0.469343,0.299285,-0.699534,0.641960,-0.295563,-0.353220,-0.679823,-0.352509,0.483031,0.416126,-0.213120,-0.339502,0.457376,0.402511,-0.651867,-0.256714,-0.155271,0.408526,0.059198,0.188939,0.562103,-0.013497,0.475176,0.787782,0.026035,0.201421
-14.602884,16.604192,-1.283681,-6.127763,-4.425096,-7.385295,-3.283004,-1.761079,-5.183697,1.652678,11.012394,-9.497274,0.082294,-2.621722,7.176336,-2.335255,-10.572790,-3.007424,2.751712,-2.515604,1.152133,14.422848,9.130382,1.160818,-10.954438,-0.327936,-1.956946,-4.651058,-3.077597,-5.619066,12.895339,2.350150,13.268358,-12.226982,-10.813893,-0.779883,4.583096,-5.887594,10.123659,-2.648452,3.667817,7.785011,10.891933,2.854630,1.718442,4.084581,-1.924427,-3.647836,0.713109,7.516503,0.543908,-3.818961,9.764805,2.282492,1.755717,4.387627,-2.588634,-0.514891,-2.994573,-3.687155,1.164221,2.376006,-8.059688,-0.471395,-1.779638,-0.986393,-1.248555,-2.272230,4.289276,-1.636548,-3.850482,-0.287309,-2.816903,0.842537,2.340031,-2.903026,0.758986,3.231966,0.146924,3.245919,4.887528,-2.718697,-1.848721,-0.470490,2.233977,-0.672643,-0.073564,-1.123776,-0.193631,1.044200,-0.574525,0.741603,-0.565910,1.292875,1.507984
-1.792806,8.596546,-4.607651,-4.090894,-6.921056,-3.027705,-4.428201,1.749453,-0.469303,-2.894671,-3.002221,-2.337972,-5.945637,-1.689829,1.174892,-0.255100,-2.389510,-3.222046,0.644013,1.387146,2.703378,-1.746933,2.093120,2.275188,-1.191953,-2.473738,3.426905,-0.868908,-0.021528,0.482826,4.292944,1.666457,-1.824022,-1.102233,-4.906601,1.054025,-3.638601,-1.072191,2.687084,-0.763254,-3.365632,-0.069031,-2.441902,0.885351,3.670190,-1.725040,1.389044,-1.444744,2.403318,0.657207,5.443652,-0.316730,-0.153522,-1.432131,-0.809094,-1.952338,-1.444652,1.472706,-3.347528,-0.382373,-0.293026,-0.119723,3.742581,2.867904,0.502277,-3.552691,-1.480809,-3.522939,0.040520,-1.068072,0.058459,-2.121172,2.072179,-1.718406,-2.355149,1.473654,-1.050225,1.699746,-0.714112,1.304365,-0.889665,0.354070,-0.074405,0.854211,-0.818192,-1.365952,-2.359858,1.223302,1.010763,-0.016729,0.690501,-0.999040,-1.672753,-2.257877,-2.581182
-7.406763,8.986665,0.848239,-4.718853,-2.701723,-2.581364,1.415751,2.175823,4.485714,-1.539451,4.985610,-4.510456,4.124359,0.454629,1.927729,2.014249,-0.214359,-0.096538,-0.513108,1.794205,-3.990720,2.161211,1.588021,-1.598424,-1.738726,3.465336,2.383866,-3.220121,-0.597074,-1.509298,-2.511842,0.594422,3.756431,-0.407422,1.350768,3.449575,-1.045506,-1.867731,-2.941509,0.230845,2.777714,0.177179,8.633768,-0.629785,-0.478390,-3.809269,-3.307445,-0.104949,-3.845866,1.666165,3.527796,-4.187979,2.945589,-0.773932,-6.750637,3.729917,-5.411677,3.453487,1.873023,-5.319751,-2.689034,-4.807668,0.887066,1.933227,-3.188587,7.406785,0.391329,-2.644452,-5.223986,-0.822656,-0.096871,0.401071,2.305274,2.298135,-1.121567,0.809735,2.870202,-9.476910,-3.581382,-2.940814,-2.928472,-4.253560,-0.291216,-0.102205,0.869381,1.361705,-0.354132,0.541451,3.826599,-0.951815,0.254442,-1.454745,-5.863474,0.175407,2.610961
0.697094,1.556242,0.801177,-1.106372,0.893381,-0.860350,1.103154,0.547239,-1.381711,-0.413515,0.081048,-1.882561,1.682053,0.716586,-1.572412,-1.968666,-1.270987,1.753189,-0.803753,-0.990325,-1.921986,-0.929688,-0.145951,0.812672,0.456347,-1.262543,1.432899,1.610800,0.087020,-0.305008,0.216092,2.231791,0.416079,0.181325,0.893278,1.395071,-0.837331,1.221609,-0.795513,-0.744310,0.233402,-0.235211,1.262661,-0.800588,0.618175,0.312578,-2.455192,1.368991,0.600199,-0.079490,-0.286506,0.682386,0.857618,0.592770,-1.824129,0.126261,1.237576,-0.300755,-0.376969,-0.030775,1.548185,0.638269,-0.138939,-1.571310,-1.387679,0.498856,0.490207,1.228602,-0.215386,1.350984,0.553133,-0.337143,-0.993885,-0.706088,-1.174534,0.537596,0.785519,0.213605,0.967491,1.756146,-0.254927,0.378897,1.117143,1.024016,0.992872,0.460432,0.309746,-0.331851,0.721611,-2.392388,0.472776,-1.862506,-0.784445,-0.024158,0.383730
-3.274041,-0.298920,4.283253,0.468365,-3.064125,0.287359,1.650157,3.245351,1.123076,-6.021404,-0.261854,-0.587849,0.905967,-1.327891,0.450429,0.635056,0.542521,1.028087,-1.231774,2.329973,-0.741499,1.146069,0.022638,0.139995,0.105028,1.720733,-0.318171,-1.179779,1.560438,-0.148010,-0.109428,0.180609,1.538832,2.775001,0.478521,-0.924000,-0.936071,-0.802860,-1.279269,-0.279604,-1.105193,-0.876008,3.762836,-0.466513,0.481011,2.805403,-1.027878,-2.561319,-1.766967,-3.841160,0.013070,-0.086370,-0.627134,-1.498532,0.361179,-0.078599,0.514102,-0.472704,1.295630,-1.839518,-0.669952,-2.108031,-1.086195,-0.844493,-1.666150,1.455769,0.688774,-2.415921,3.243784,0.661079,2.964211,-2.858517,-0.085632,0.352399,-2.745197,-2.543284,2.192116,-0.628999,0.385130,-0.908936,-1.142944,-0.426702,1.146925,-0.507480,0.847353,-0.998728,1.083736,2.424957,3.574310,-1.968412,-0.995943,-1.669486,0.023831,-1.323697,2.350114
2.703451,1.820655,-1.293215,-1.841614,-0.733980,-1.130011,0.077254,1.168108,-0.480455,-0.826036,0.496477,-0.965359,0.209436,0.430814,-0.183097,-1.137287,-0.616588,0.155160,-0.410497,-0.503310,0.058557,-0.196865,0.259717,0.722239,0.250244,-0.153007,-0.113404,0.371190,-0.722278,0.647143,-0.001468,-0.100827,0.630130,-0.744056,-1.124379,1.195996,-2.490234,0.145953,-0.182441,1.097617,-0.158399,-0.135725,1.589309,0.283439,0.658367,0.458828,-1.452755,0.209532,0.924344,-0.020143,-0.503557,-0.143592,-0.561790,0.718343,-1.238497,-0.490813,-0.228413,-0.011777,-0.297062,-0.614468,-0.487933,-0.672150,-1.463046,-0.089529,-1.382559,0.920972,-1.624531,0.139284,0.385180,0.374443,0.586163,-0.072955,-0.391009,0.726678,-0.302573,-0.469092,-0.974127,-0.117173,-0.446152,0.479510,1.059058,0.659099,0.176334,-0.453870,-0.350330,0.419204,0.215712,0.053290,-0.961753,0.232597,0.618153,0.965013,0.443493,1.367742,-0.123193
2.863758,0.801780,-0.611840,-1.507199,-0.202542,-1.058666,0.485866,1.220356,-0.221425,-0.731275,0.363841,-0.809790,0.358150,0.612623,-0.198712,-1.260680,-1.066048,-0.133714,-0.313724,0.559323,-0.825390,-0.290836,0.352722,0.280750,0.179293,0.233626,-0.131698,0.230620,-0.799167,-0.230320,0.194563,0.801059,0.319664,-0.019363,0.170388,0.219569,-0.922836,-0.240729,-1.161195,0.663519,-0.643987,-0.203464,1.551138,-0.457632,-0.323698,-0.504792,-1.156244,0.550853,0.338896,-0.681232,-0.272735,0.405297,0.924119,0.349165,-0.705187,0.090976,-0.820916,-0.114131,1.000484,-0.605496,-0.471044,-0.428158,-0.808336,-1.373371,-0.482385,0.673039,-0.044543,0.407215,0.070531,0.243549,1.446893,-0.168507,-1.029010,-0.230851,-0.171884,0.013349,-0.297095,-0.546496,-0.460658,1.120298,0.786612,0.119976,0.871367,0.061623,-0.070564,0.140002,0.212400,0.038360,0.859522,0.099178,0.598004,-0.280363,-0.359270,0.659501,-0.742254
-1.956181,3.239256,1.013377,-1.496502,-2.441114,-2.169320,0.652104,2.782452,-1.382014,-1.149961,-0.605591,-2.094689,-1.346622,-0.769500,-0.142555,-1.361006,-2.676413,1.341750,-1.648572,3.769416,-1.504408,-1.280901,0.429713,1.430142,1.296773,3.404104,1.443588,0.786287,-2.301573,1.075681,2.503328,0.435749,-1.144977,-1.385906,1.921394,3.043007,-0.518729,-1.608527,-0.910278,-2.127014,1.102870,-1.854413,-0.765971,-1.209406,-1.016906,2.551235,-3.184743,0.155625,-2.668672,-0.526276,0.829277,0.980721,0.322147,2.325237,1.262075,-0.939528,0.424704,-1.653947,3.387793,0.806378,1.170475,-0.949900,0.227948,2.654223,-0.346470,1.793718,1.275899,-2.764426,2.780362,-1.137359,-1.044032,-0.024425,-0.037506,0.664588,-1.864494,1.738594,0.419979,-0.392423,-0.132537,-0.015041,1.002126,-1.371003,1.275732,-0.752136,-1.794098,-1.270045,0.018580,-0.065938,0.136256,-0.731330,1.388067,-1.798743,-1.562451,-0.635334,1.508486
2.691651,0.266039,-0.672261,-1.021303,0.329830,-1.004563,0.953856,1.635085,-0.430297,-1.365912,-0.371021,-0.170878,0.516004,-0.066810,-0.275421,-0.130854,-0.503036,-0.908929,-0.087801,0.010101,-0.271472,-1.319962,-0.062336,0.258914,0.713587,0.143653,-0.180675,0.277169,0.766520,0.005065,-0.189944,1.144415,0.101121,0.405989,-0.474608,-0.209630,-0.073501,-0.269503,-0.232272,-0.309546,-0.446184,0.271074,0.423028,-0.025948,0.213762,0.582978,-0.256592,0.494441,-0.270062,0.187530,0.341563,0.848313,-0.336360,0.159399,-0.172754,0.295425,-0.176258,-0.328630,-1.542860,0.108486,-0.326211,-0.300304,0.270483,-0.302615,-0.214100,0.035246,-0.036762,0.298626,-0.370214,0.019369,1.469011,0.037533,-0.093764,-0.466215,-0.207396,0.185375,-0.128075,-0.048151,-0.938750,0.295981,-0.114100,0.806649,-0.981427,0.173910,0.571030,0.199271,-0.639807,0.326341,-0.175212,0.950929,-0.442817,-0.547734,-0.218878,0.776916,-1.209879
3.056192,0.448049,-0.639471,-1.211652,-0.308388,-0.789100,0.397736,0.945166,-0.169833,-0.528751,-0.076325,-0.235050,0.412343,0.464352,-0.357603,-0.915528,-0.991305,-0.438357,0.094925,0.074429,-0.857768,-0.372268,-0.063000,0.162218,0.251272,0.013468,0.316349,0.101138,-0.645096,-0.429458,0.396045,0.758852,0.302664,-0.051196,-0.035917,0.183847,-0.426661,-0.628899,-0.476503,-0.104736,-0.714906,-0.124163,0.932942,-0.468951,-0.120214,-0.318531,-0.849909,0.517074,0.124249,-0.188972,0.109884,0.326756,0.705482,0.337838,-0.372333,0.018367,-0.563530,-0.092512,0.237053,-0.277986,-0.333431,-0.116675,-0.146297,-0.542466,0.103822,-0.050725,0.390918,0.434415,0.357515,-0.080092,0.912224,-0.112859,-1.050438,-0.546885,0.185214,0.237488,-0.393599,-0.378714,-0.314968,1.152256,0.536382,0.297717,0.232968,0.520416,0.076447,0.457169,-0.188731,0.147405,0.302942,0.388462,0.404083,-0.131027,-0.364843,0.630787,-0.366806
0.159637,1.066714,-1.303180,-1.589538,-1.258398,-2.615386,-0.322388,-2.327082,-2.854506,-1.698459,1.596340,-0.793937,2.773376,-0.872315,2.920335,-0.193097,-2.660874,-3.714813,1.478360,0.422755,2.405587,3.961614,0.653143,1.625490,-2.152390,1.483457,-4.721594,-0.414645,0.081231,-2.224051,3.207534,-0.477788,1.018899,-3.257003,-0.113774,-3.351600,0.234383,-1.001870,2.055843,0.426450,1.589319,2.054566,0.824285,-1.211251,-2.775172,0.288487,-1.977727,-0.315318,2.155825,-0.499934,-0.423394,0.730867,-0.376300,-1.411125,-1.384587,0.051202,1.572712,-0.928740,0.766681,-0.511523,1.838171,0.592057,0.087223,-0.426481,-0.857883,0.108054,0.782225,-0.038000,-1.194867,1.166788,0.991956,2.200117,1.864763,-0.933838,0.111169,-1.298911,1.473284,-1.306573,-1.399251,-0.228159,-1.509985,1.008080,-1.419873,-1.402145,-0.553190,-0.057327,1.102681,-0.348008,1.634627,-0.269771,-1.990652,-2.211880,1.346047,0.994894,-0.732183
2.093557,2.820336,-1.576847,-2.353637,-1.927313,-1.247970,-1.463740,1.914207,-0.345260,-1.312995,-0.722931,-0.828598,-1.197258,-0.198360,1.607284,0.507942,-2.634465,-0.959848,-0.680809,0.817834,0.913152,-0.989150,0.941876,1.068943,-0.686633,0.646127,0.087695,0.628516,-1.337177,-0.446485,0.258078,-0.668031,-0.672641,-1.975930,-0.988628,1.689251,-0.947897,-0.274809,0.487158,1.386976,-0.457159,-0.007554,1.123773,0.177340,-0.011746,0.644117,0.143416,-0.282573,-0.074308,-0.105815,2.004446,-0.322489,0.228529,0.800054,0.356710,-0.933178,-1.035659,0.020672,0.196653,-1.213088,-0.227983,0.881526,0.228168,-0.483115,0.092416,-1.465202,-0.491745,-0.880019,1.666745,-0.331409,-0.027766,-1.702681,0.063731,-0.463312,-0.071571,0.853099,-0.422876,0.446333,-1.316742,-0.619611,0.112730,0.867953,0.573706,0.115883,0.051221,-0.749288,-0.224370,0.190042,0.473420,0.829016,-0.915357,-0.858248,-1.466338,0.007738,-1.295229
-6.193971,3.291658,1.510525,-1.704540,1.145971,-0.023230,-0.096124,-3.997866,-2.322489,-3.905227,1.456374,-5.209171,-2.062260,4.817030,-1.732285,-1.718755,-7.395287,-3.577714,4.232404,-0.443244,2.779270,2.383479,1.522721,1.158015,-5.253024,0.835985,-2.318774,-7.267212,-0.772440,1.389404,4.137876,-8.283536,1.947075,5.729707,3.384835,7.597427,-5.167146,1.414256,-3.754683,-4.651120,1.002350,-1.292142,-1.658367,-9.186619,6.747993,-5.682615,7.428282,3.505418,1.127561,-4.281427,2.849756,-2.443646,3.062613,3.561990,-1.997692,-2.191515,-0.972147,1.370620,2.690957,4.207132,-0.722569,1.515415,-1.414546,-1.956741,0.741471,-1.507394,-0.897526,2.760387,-1.772557,-5.852145,-2.399189,0.263610,0.801714,-3.044936,-1.725074,-5.115752,-1.029637,2.819032,2.745634,0.493856,2.409086,-1.173403,1.048366,-2.140921,-0.829169,-3.861213,-4.673031,1.460379,0.064832,2.436935,-0.155046,2.524985,-2.409556,0.003813,0.922950
-1.079653,0.177953,0.805835,0.308954,1.604562,-0.341879,0.719852,-1.849348,-0.348008,-1.169712,0.521303,-1.095008,0.264525,1.531002,-3.508039,-0.290347,-4.025738,-0.856665,1.204500,-0.272234,2.019926,-1.860065,-0.795338,0.652772,-0.701091,1.041969,-1.343160,-3.939910,0.729914,0.227905,1.947537,-2.882917,0.751785,4.287784,1.000422,1.608905,-0.152500,-2.386425,-1.153508,-1.022786,1.488629,-0.593591,-0.015288,-6.017044,2.850929,-6.089125,3.099116,3.308929,-0.802040,-1.860612,1.922656,-1.173965,-0.206200,1.742230,-1.183797,-0.263311,-0.759556,-1.580797,0.663737,0.618605,-0.749279,0.007118,-2.007248,-1.103351,3.285912,-0.319872,1.873320,1.784302,-1.605786,-1.139359,0.225994,-0.558921,0.233703,1.146135,-1.994114,-1.472724,0.172515,-0.884268,1.596705,1.929914,1.086730,-0.084155,1.077190,-0.900682,-0.531840,-0.924882,0.994078,-0.088008,-1.043099,2.682157,-1.023595,0.420404,0.536894,0.372991,-0.234321
-0.619734,2.474047,-1.154203,-1.655737,-0.271468,-1.670184,-0.724209,1.693734,1.180049,-2.507195,-0.005794,-1.826179,-1.290908,-0.963318,1.210123,-1.504784,0.787972,-0.344988,-1.661676,1.062503,-0.130038,-0.954132,1.131227,1.512632,1.313884,0.382997,0.668673,-1.705140,1.242487,0.197219,-0.134886,-0.079746,-0.147168,0.870339,0.955946,0.012950,-0.233361,-1.096157,-0.145140,-0.798720,-0.373244,-0.454338,0.173170,0.118463,-1.570019,0.037022,-0.342323,0.806835,-0.402915,-0.263792,0.340369,0.639464,0.740525,-0.759123,0.239896,-0.556092,-0.031009,0.185155,1.044898,-0.241023,-0.270141,-0.916910,0.432221,-0.101603,-0.708735,-0.191548,-0.411173,0.361726,0.277471,1.556631,-0.181039,-0.207364,0.639129,0.416481,-0.327759,-0.442550,1.414619,-0.137511,-1.164689,-0.498197,0.702003,0.838502,0.506326,2.182202,0.420895,1.161466,-0.969803,1.550372,-0.061266,0.368482,0.542462,0.298547,-1.049201,1.107068,0.235640
