-1.34,2.03,-5.92,-4.53,-6.32,-2.98,0.439,2.08
-1.41,2.26,-4.92,-5.4,3.61,-3.52,9.49,-7.55
-1.46,2.13,-6.3,-5.72,-5.73,7.89,3.42,-5
-1.24,1.98,-5.18,-4.17,4.95,0.833,6.68,-4.21
-1.54,2.08,-4.14,-6.46,8.2,4.73,8.84,-5.43
-1.46,2.05,-2.92,-7.4,0.364,4.79,-7.14,-9.53
-1.32,1.8,-5.54,-5.43,-0.704,-7.65,0.074,6.2
-1.48,1.92,-7.14,-3.53,1.58,7.21,-3.34,6.47
-1.58,1.83,-4.44,-4.65,-6.84,5.5,-5.89,-2.23
-1.32,2.05,-4.17,-4.97,-0.802,-2.22,-3.81,2.3
-1.33,2.07,-4.18,-5.98,6.63,-1.3,9.58,-3.15
-1.19,1.7,-4.22,-5.13,4.24,-2.26,5.16,8.31
-1.37,1.85,-4.27,-5.4,6.36,-6.77,-7.97,-1.95
-1.27,1.86,-5,-6.65,-4.14,-5.15,3.35,1.16
-1.52,1.84,-4.75,-5.83,5.54,4.3,8.94,-4.09
-1.34,1.67,-4.39,-5.37,-5.97,4.29,6.76,-1.21
-1.4,1.87,-3.84,-4.16,9.09,8.95,-2.6,0.204
-1.3,1.84,-4.6,-6.78,5.1,-9.28,4.74,3.82
-1.37,1.78,-4.64,-3.84,-7.1,-4.79,2.16,9.64
-1.39,1.73,-4.13,-4.27,-2.22,4.36,7.38,-6.2
-1.16,1.68,-4.15,-5.15,-9.52,-0.735,-8.47,-7.78
-1.21,1.44,-6.14,-5.76,5.75,-3.03,-6.75,3.7
-1.18,1.63,-3.87,-5.76,8.91,3.09,-5.05,6.99
-1.33,1.67,-4.22,-4.11,-2.92,-9.99,-0.157,-8.45
-1.32,1.83,-5.17,-6.08,0.0643,7.4,-5.86,-7.04
-1.38,1.47,-5.7,-5.78,6.88,-1.06,9.24,8.93
-1.03,1.57,-3.81,-4.16,-1.28,2.81,-4.72,-2.71
-1.26,1.68,-4.55,-5.78,-5.89,6.33,-9.43,-8.9
-1.12,1.42,-3.79,-4.29,0.0392,3.78,-2.03,0.13
-1.12,1.48,-2.77,-4.27,1.74,0.377,-7.92,0.98
-1.11,1.39,-4.81,-5.02,-4.26,-5.4,9.11,9.18
-1.11,1.59,-5.67,-3.03,0.169,6.51,-7.94,-1.96
-1.25,1.35,-5.16,-5.31,-6.84,1.73,-5.07,7.78
-1.23,1.32,-3.61,-3.76,1.62,0.277,-0.602,-6.75
-1.16,1.47,-4.45,-3.59,1.22,5.91,3.72,3.35
-1.22,1.54,-5.36,-4.68,-0.945,7.23,-8.21,7.48
-1.21,1.41,-5.45,-4.25,5.71,-9.26,-9.16,4.41
-1.12,1.34,-5.46,-4.12,-5.65,4.74,5.39,-4.93
-1.16,1.29,-6.06,-5.21,3.63,-2.82,-9.71,0.802
-1.17,1.44,-5.47,-4.41,-5.29,3.56,7.53,-9.28
-1.13,1.16,-4,-5.74,-7.06,8.72,5.09,-7.32
-1.1,1.18,-4.39,-5.36,4.78,3.35,-3.81,5.09
-1.14,1.26,-4.41,-4.73,6.32,-2.41,7.29,0.332
-1.11,1.23,-3.88,-5.35,-6.7,-3.97,-0.49,9.42
-1.24,1.37,-4.31,-4.57,8.08,3.85,-7.14,6.32
-1.08,1.38,-4.77,-5.4,-7.68,-0.602,4.16,-7.3
-1.05,1.03,-5.01,-6.21,-1.43,3.32,-7.85,-2.01
-1.14,1.09,-5.73,-6.54,-6.92,6.52,6.58,3.85
-1.03,1.1,-5.45,-6.42,-3.83,-4.07,-5.28,4.73
-1.11,1.22,-5.82,-5.59,-3.53,-7.17,1.44,-4.56
-1.2,1.01,-4.62,-5.45,-0.166,-8.64,6.73,0.376
-1.21,1.2,-5.64,-5.66,7.54,9.46,-3.68,8.3
-1.19,1.08,-5.45,-6.03,1.45,2.46,-0.146,9.18
-1.09,1.05,-5.08,-3.96,-8.93,-2.42,-8.5,8.05
-0.95,0.969,-5.03,-5.96,1.94,0.573,5.73,3.48
-0.938,1.1,-4.35,-5.35,6.95,0.803,8.16,9.12
-1.14,1.03,-4.93,-5,9.74,8.39,4.89,-6.49
-0.994,0.938,-4.51,-4.81,-5.13,-0.306,6.93,1.18
-1.01,1.13,-5.84,-6.58,-3.7,1.3,9.87,-9.37
-1.13,0.972,-4.43,-5.99,4.05,8.22,-1.2,-3.72
-0.986,0.89,-4.15,-5.17,2.91,0.0804,7.95,-5.45
-0.947,1.03,-4.69,-4.08,-2.11,-2.25,8.44,0.875
-1.05,0.86,-6.66,-5.68,9.62,-8.46,3.82,-2.65
-1.07,0.986,-5.31,-4.76,0.844,9.74,-7.55,-4.34
-0.915,0.937,-4.79,-5.83,7.18,-7.13,4.2,-4.81
-0.876,1.01,-3.77,-5.16,0.371,-9.53,0.51,-5.71
-0.825,1.01,-6.11,-6.11,5.51,-7.28,-7.37,8.92
-1.01,0.834,-4.5,-4.6,-2.39,7.89,-8.05,4.79
-0.826,0.724,-4.29,-5.43,-2.88,5.92,6.3,5.73
-0.966,0.849,-6.32,-3.36,-5.48,2.31,6.35,-9.79
-1.03,0.749,-4,-4.76,2.14,8.99,7.92,1.73
-1,0.92,-4.87,-4.06,-7.83,8.14,0.54,5.11
-1.01,0.717,-4.38,-4.84,7.18,9.83,-0.82,6.32
-0.845,1,-4.39,-6.13,0.787,4.15,-8.99,-9.93
-1.03,0.831,-6.52,-5.47,-7.55,-5.02,5.8,-6.08
-0.946,0.947,-5.83,-5.51,-8.08,0.72,-3.28,-6.1
-0.781,0.797,-5.14,-5.78,0.885,8.17,-0.83,-0.904
-0.841,0.69,-3.92,-6.17,-6.91,-8.17,4.3,-2.91
-0.756,0.819,-6.09,-5.24,0.514,-9.53,-1.31,-4.53
-0.811,0.578,-4.8,-5.43,-3.29,-7.95,-5.25,6.9
-0.898,0.664,-4.88,-4.63,9.93,-2.34,-4.03,3.29
-0.936,0.641,-5.34,-5.07,4.11,5.19,2.67,-7.48
-0.817,0.63,-4.54,-6.05,-9.96,-2.16,0.481,3.52
-0.873,0.498,-5.85,-4.86,-4.2,-4.09,-0.0343,-3.45
-0.938,0.724,-7.51,-4.63,4.38,7.89,-1.79,-2.04
-0.729,0.616,-5.67,-4.7,6.88,7.58,5.88,1.21
-0.76,0.665,-5.59,-5.06,-5.14,4.57,9.17,7.77
-0.665,0.749,-5.2,-3.35,-5.84,-2.4,9.78,9.54
-0.727,0.699,-4.85,-5.39,-3.51,-3.81,-7.64,7.55
-0.745,0.484,-4.71,-6.06,-1.79,7.59,-2.44,5.15
-0.807,0.728,-7.19,-4.6,-4.87,2.95,-9.1,3.49
-0.624,0.45,-4.79,-3.53,7,-2.82,-4.83,-1.69
-0.766,0.611,-4.83,-3.7,-2.71,-2.28,7.69,-8.65
-0.939,0.458,-5.4,-4.11,-4.27,-9.37,-7.68,-0.306
-0.924,0.599,-6.12,-4.8,2.89,8.81,7.95,-0.237
-0.599,0.484,-4.58,-6.58,6.21,7.32,1.28,-2.15
-0.83,0.452,-4.16,-4.39,-0.224,3.77,5.98,1.36
-0.64,0.369,-5.87,-4.85,8.93,-0.777,7.61,9.34
-0.644,0.497,-4.86,-4.58,-5.79,-1.29,-7.93,0.824
-0.553,0.407,-3.74,-4.56,-8.39,8.41,4.84,-4.81
-0.532,0.359,-3.16,-4.24,7.88,1.57,4.21,3.55
-0.641,0.544,-5.49,-5.98,-0.606,0.231,-6.83,5.8
-0.726,0.297,-5.03,-4.32,1.01,-1.82,9.69,4.46
-0.688,0.25,-4.27,-4.73,4.16,-5.8,-4.03,-6.25
-0.601,0.406,-5.19,-5.06,-2.97,7.81,9.99,7.78
-0.625,0.424,-4.91,-4.46,5.56,-5.17,0.288,9.96
-0.683,0.57,-4.36,-4.96,-5.31,-5.21,-6.29,-2.47
-0.555,0.301,-5.35,-3.48,1.12,7.87,1.3,-0.693
-0.502,0.522,-5.95,-5.74,-5.35,3.38,-6.52,5.63
-0.661,0.368,-4.85,-4.02,0.884,6.1,-9.57,0.13
-0.442,0.405,-3.88,-4.48,5.71,-3.35,-7.18,-1.71
-0.591,0.284,-5.9,-4.23,2.25,2.98,1.46,-6.47
-0.527,0.362,-5.79,-5.57,5.54,3.72,2.44,8.6
-0.63,0.345,-4.16,-5.71,-9.47,-0.694,-5.38,6.68
-0.525,0.317,-3.45,-4.3,1.93,8.81,7.05,1.26
-0.611,0.391,-2.66,-6.66,-0.868,-9.47,-0.553,-2.97
-0.505,0.248,-4.68,-5.14,-1.23,-0.617,-7.49,1.98
-0.514,0.414,-5.31,-3.57,-6.33,-2.31,7.36,-0.906
-0.504,0.297,-5.27,-4.25,-6.83,2.34,8.16,7.28
-0.499,0.234,-5.63,-4.04,2.64,3.53,9.34,4.09
-0.31,0.199,-5.23,-4.58,-0.0338,3.45,6.36,4.56
-0.627,0.264,-7.31,-4.4,-7.73,5.45,5.91,7.79
-0.406,0.0897,-5.5,-6.92,0.0335,-9.15,-9.31,-4.49
-0.593,0.146,-6.19,-5.31,9.16,9.4,6.04,-2.92
-0.473,0.331,-4.24,-5.67,4.03,6.09,3.08,-0.571
-0.319,0.177,-5.7,-3.49,1.64,-7.45,5.42,-6.27
-0.641,0.149,-5.29,-4.01,2.97,1.84,-6.47,-7.32
-0.457,0.188,-5.25,-4.09,6.89,-8.9,-8.68,-2.14
-0.304,0.0811,-5.81,-5.89,-3.54,-3.61,-7.91,-1.29
-0.489,0.247,-4.07,-4.73,0.645,4.79,1.29,7.03
-0.488,0.144,-4.15,-5.56,-8.88,2.63,-6.36,8.18
-0.45,0.0984,-5.32,-6.71,-6.28,-1.15,-2.06,0.428
-0.277,0.263,-3.39,-6.03,-6.96,4.96,6.71,-0.136
-0.38,0.187,-5.74,-4.99,-8.19,-9.48,2.41,7.86
-0.399,0.181,-5.16,-4.53,6.69,0.968,-3.46,-5.45
-0.421,0.188,-3.97,-4.53,-7.95,6.85,-4.58,-8.74
-0.231,0.158,-5.48,-4.49,8.31,9.08,7.34,-5.25
-0.442,0.26,-4.55,-4.43,4.29,0.698,5.14,7.64
-0.406,-0.0357,-5.75,-8.33,-4.01,-3.03,9.29,-7.23
-0.272,0.108,-4.04,-5.86,-0.718,-8.76,-9.89,2.94
-0.444,0.114,-4.65,-4.54,2.31,3.51,3.05,-7.61
-0.324,0.0832,-4.35,-3.35,-1.36,6.06,3.12,1.66
-0.429,0.122,-6.28,-5.25,-0.859,2.44,-9.6,-9.84
-0.367,0.0904,-5.53,-2.78,-4.86,-3,-9.44,-2
-0.418,0.155,-3.36,-5.06,1.1,-4.26,-4.08,-7.41
-0.353,-0.0724,-3.02,-3.54,3.45,-0.511,-8.18,5.14
-0.103,0.0742,-5.27,-5.34,6.72,4.85,4.83,-1.2
-0.32,0.0831,-4.61,-4.81,-7,-2.38,-9.95,-1.23
-0.159,0.0314,-5.01,-3.93,0.433,4.09,-3.97,-8.06
-0.147,0.0197,-4.26,-6.24,9.89,-1.46,-3.99,-8.82
-0.381,-0.0576,-4.46,-3.98,-5.27,4.49,-0.642,6.82
-0.416,0.0711,-4.01,-7.1,1.34,-0.739,2.39,-5.99
-0.296,0.312,-4.94,-4.25,0.785,-1.86,5.73,-0.781
-0.209,0.049,-5.71,-4.83,7.97,3.06,6.44,2.83
-0.21,0.0755,-3.3,-4.82,-4.81,-2.17,-7.49,2.75
-0.276,0.0219,-3.91,-4.84,7.1,-6.14,-8.13,8.63
-0.121,0.00171,-3.79,-3.24,-7.46,0.665,-9.64,9.3
-0.289,0.0041,-3.64,-4.29,5.88,3.71,-6.55,-4.4
-0.156,0.135,-5.24,-6.76,4.93,-4.86,0.129,-9.26
-0.156,0.177,-7.02,-3.66,-7.08,2.61,3.51,-5.8
-0.303,-0.0634,-4.79,-6.41,1.34,-0.26,2.77,6.43
-0.16,0.12,-3.71,-5.2,-2.01,-7.84,6.77,4.13
-0.174,0.0274,-5.23,-6.49,-5.24,7.91,1.75,-4.69
-0.168,0.137,-6.23,-6.18,-4.1,-1.69,1.98,-4.83
-0.271,-0.00441,-6.06,-4.92,-7.57,5.43,4.99,-8.83
-0.107,0.0332,-4.3,-5.92,-7.42,2.64,-5.47,-8.72
-0.157,-0.00393,-3.87,-5.11,-3.16,-8.57,-3.64,1.5
0.00383,-0.0176,-4.92,-4.58,6.91,-9.66,-0.533,-0.713
-0.175,-0.158,-6.59,-4.83,-2.07,-6.39,9.62,2.09
-0.0114,-0.0131,-4.79,-5.03,-3.06,-8.67,1.32,-2.01
-0.15,0.166,-2.99,-4.6,-1.89,-9.11,7.93,-7.14
-0.00985,-0.0182,-6.02,-5.91,7.7,-0.907,2.65,4.4
-0.0159,-0.022,-6.66,-4.18,8.67,-3.54,-6.24,5.84
0.013,-0.144,-6.93,-6.06,-8.15,-4.02,6.85,7.77
-0.217,-0.0395,-4.39,-8.36,6.85,9.99,0.123,2.44
-0.0266,-0.0595,-4.73,-4.58,3.87,4.11,5.93,-0.768
0.207,-0.0239,-2.7,-5.47,-9.02,4.23,-5.05,0.196
-0.0422,-0.0512,-4.28,-6.67,-7.17,-9.98,-8.64,7.36
0.0817,-0.0598,-5,-4.84,8.99,3.25,0.913,-2.95
-0.0763,-0.0384,-4.19,-4.29,4.45,-9.98,-5.39,-9.63
0.0934,-0.092,-5.25,-4.43,7.03,-9.57,-8.07,-8.54
0.14,0.104,-4.26,-3.74,6.4,-3.03,3.99,-5.86
-0.162,0.145,-5.06,-4.89,5.73,-5.79,0.533,-8.73
-0.141,-0.0429,-4.62,-4.69,1.69,-1.52,1.48,8.2
-0.0911,0.271,-4.33,-4.81,-4.26,-3.75,-0.44,3.16
0.122,0.0757,-4.91,-4.16,7.97,-0.844,4.27,-7.66
-0.103,-0.0456,-4.43,-5.47,0.187,-3.01,8.03,4.88
0.0515,-0.0554,-5.86,-5.11,8.42,-1.01,3.39,4.9
0.12,0.0808,-4.39,-4.57,-8.24,-2.65,1.28,-1.85
0.107,-0.117,-4.05,-5.37,3.75,-5.91,-9.2,6.58
0.129,-0.00769,-4.97,-5.1,-2.71,7.37,5.19,3.91
0.119,-0.0624,-7.22,-5.07,-4.8,0.291,-4.62,-7.11
0.112,0.177,-3.87,-4.25,8.04,-7.31,3.03,-2.93
0.142,0.173,-6.03,-5.91,-8.03,-8.3,6.86,-5.24
0.316,-0.0537,-5.31,-3.4,-5.96,-6.49,-0.51,2.82
0.0749,0.18,-4.95,-4.93,-5.23,-7.28,0.148,4.12
-0.127,0.0486,-7.04,-5.42,-0.365,3.17,9.89,-3.56
0.408,-0.0144,-4.99,-4.41,-2.6,1.54,9.68,4.54
0.195,0.0195,-4.23,-2.46,-4.43,1.77,2.13,9.78
0.273,0.0821,-5.23,-6.76,-0.868,0.27,-1.25,-6.35
0.0846,0.172,-6.82,-3.99,-6.71,4.78,-2.2,4.68
0.0745,-0.236,-5.88,-5.35,-2.35,1.67,9.71,-6.89
0.179,0.0345,-5.88,-6.39,4.73,3.3,-5.77,-5.74
0.206,-0.16,-4.7,-5.66,9.14,-2.06,0.783,0.226
0.244,0.0651,-2.84,-5.04,1.69,4.46,3.87,-3.23
0.273,0.118,-6.64,-3.92,-9.47,6.67,-5.43,2.53
0.263,-0.0102,-5.41,-5.06,5.85,1.35,-4.1,0.208
0.132,-0.227,-5.04,-3.82,8.06,5.05,-2.98,-6.97
0.152,0.273,-4.39,-4.74,-4.18,-8.81,2.34,0.798
0.0677,0.0368,-5.93,-4.81,-1.83,-3.79,9.16,-3.07
0.172,0.0339,-5.03,-5.74,1.42,-2.59,1.91,4.47
0.407,0.0665,-5.34,-4.74,-6.12,-3.7,-9.61,-8.42
0.358,-0.173,-5.34,-4.86,-2.95,5.73,0.461,-0.012
0.313,0.0722,-4.7,-5.81,-8.36,-8.78,-0.372,-9.94
0.0464,0.0688,-6.12,-4.41,1.81,-6.56,4.73,-2.65
0.302,0.126,-4.89,-6.53,-6.49,6.35,-6.3,-2.31
0.249,-0.0052,-6.3,-5.1,8.02,-3.75,4.71,-6.89
0.39,0.0211,-5.57,-5.02,-5.74,-9.8,-0.739,6.74
0.267,0.0472,-6.12,-3.82,-0.075,4.76,5.74,-4.3
0.192,-0.0528,-6.36,-5.3,-7.67,2.63,9.08,0.116
0.158,0.15,-5.05,-4.84,-1.93,3.11,1.11,0.271
0.376,0.0309,-3.83,-3.59,-6.15,-0.485,-7.2,-5.2
0.494,-0.0593,-3.53,-5,-5.49,7.62,-1.61,-0.47
0.422,-0.00882,-5.05,-4.25,4.57,-3.51,-3.1,7.15
0.168,-0.0483,-5.97,-6.21,-0.634,-9.65,-8.14,-5.75
0.447,0.0639,-4.85,-4.58,6.14,1.77,-2.76,2.24
0.4,0.0322,-2.6,-5.56,4.63,7.31,3.53,-3.56
0.325,0.0747,-6.33,-5.35,2.45,-7.11,5.84,-8.93
0.372,0.0308,-3.29,-5.02,6.89,-8.06,-2.6,8.08
0.267,0.0738,-6.24,-4.57,2.08,-3.22,-3.71,-2.16
0.368,-0.0202,-3.74,-4.23,-5.7,-1.24,-3.43,-3.85
0.402,0.247,-5.37,-4.7,-2.57,-8.27,-9.12,-6.6
0.187,0.293,-4.22,-5.36,6.54,-1.43,7.33,0.663
0.339,0.0887,-5.48,-5.25,-0.633,4.63,9.73,-8.59
0.404,0.205,-3.86,-6.01,-9.13,7.77,3.53,6.96
0.445,0.0729,-4.58,-5.11,-2.89,-8.94,6.28,0.896
0.524,0.307,-5.59,-6.26,0.862,1.84,-1.96,3.41
0.479,0.0834,-4.15,-6.47,7.28,8.25,-2.62,-9.65
0.412,0.188,-7.2,-2.82,-2.77,-6.48,-7.42,-1.57
0.507,0.166,-4.08,-6.65,-0.204,-5.53,2.33,8.45
0.477,0.24,-5.92,-6.38,-7.44,-0.398,-9.69,-0.743
0.363,0.17,-2.94,-4.78,9.03,7.59,-6.45,4.43
0.545,0.192,-5.18,-5.22,6.22,-3.29,-4.1,-6.57
0.272,0.216,-6.7,-4.06,4.93,-3.78,0.148,-9.5
0.627,0.344,-3.98,-4.86,-1.42,-6.09,0.507,2.26
0.501,0.162,-6.57,-5.33,6.12,-5.66,-5.57,-4.83
0.515,0.0975,-6.64,-3.6,-1.97,-4.54,7.82,-3.23
0.573,0.316,-6.51,-3.89,6.98,-1.39,4.56,8.22
0.51,0.249,-5.49,-4.42,-2.17,3.85,1.28,1.35
0.519,0.331,-3.52,-5.21,-9.52,-0.275,2.86,-8.95
0.585,0.483,-4.45,-5.78,-1.85,8.04,-4.89,-1.24
0.49,0.312,-5.91,-4.48,5.76,-8.41,-5.1,8.62
0.609,0.185,-3.43,-5.71,-2.18,3.9,-1.53,-5.74
0.562,0.285,-4.85,-5.63,8.64,-7.94,8.21,-1.08
0.529,0.319,-3.41,-3.06,-1.43,7.21,-7.54,-6.9
0.6,0.481,-5.49,-5.06,0.752,-4.06,4.49,-8.55
0.536,0.391,-4.54,-5.05,-1.6,-3.6,3.62,3.11
0.63,0.422,-4.75,-4.92,9.12,-2.88,2.54,3.73
0.64,0.479,-7.57,-6.41,8.93,2.11,5.57,2.49
0.601,0.533,-5.33,-6.12,2.97,7.92,-2.42,-4.37
0.549,0.437,-5.22,-4.13,4.03,2.15,7.01,-6.18
0.483,0.397,-5.13,-5.55,2.12,-7.77,-1.69,9.98
0.587,0.411,-6.3,-4.65,5.22,9.97,-0.55,-7.86
0.566,0.36,-2.58,-3.95,8.6,-9.37,-7.43,-8.59
0.637,0.602,-7.67,-5.2,-7.63,7.52,7.75,-9.91
0.744,0.42,-4.44,-3.75,6.93,3.89,-2.8,-4.21
0.53,0.488,-3.94,-5.55,-1.74,-2.18,-6.12,8.21
0.587,0.316,-5.36,-5.72,-4.84,-2.02,-6.53,-1.28
0.677,0.502,-5.31,-6.32,-4.22,-9.47,-3.23,8.43
0.638,0.528,-3.8,-3.15,-3.72,-3.28,-5.99,1.94
0.641,0.371,-5.17,-5.73,7.76,-5.73,0.8,-0.604
0.811,0.592,-4.68,-4.6,-9.15,2.86,4.4,8.2
0.626,0.506,-5.73,-2.94,-1.38,8.72,6.22,-8.36
0.621,0.554,-4.83,-6.27,-6.82,-7.47,-9.81,7.72
0.782,0.419,-5.21,-4.35,9.47,-4.94,0.486,8.67
0.693,0.618,-5.12,-4.32,-8.84,0.571,-2.12,8.49
0.854,0.633,-5.53,-4.22,6.17,-5.85,-8.55,-0.931
0.648,0.462,-5.1,-5.71,8.73,-1.78,1.04,7.26
0.823,0.594,-4.53,-4.41,5.83,8.78,-6.12,1.79
0.61,0.566,-4.41,-6.1,-7.05,6.52,1.5,-2.36
0.455,0.626,-5.07,-5.72,-7.38,-1.09,1.76,-2.04
0.793,0.545,-4.82,-6.24,2.09,-4.7,-7.54,-2.5
0.784,0.693,-6.31,-5.5,-6.46,5.44,1.46,5.43
0.937,0.749,-5.38,-6.44,3.64,-3.67,-4.64,7.66
0.891,0.545,-4.52,-4.99,0.154,2.07,-1.35,1.43
0.812,0.54,-4.72,-4.05,7.87,-5.55,-9.63,5.21
0.89,0.69,-5.98,-4.45,5.22,5.39,6.92,-8.9
0.954,0.746,-6.01,-3.71,1.81,6.3,3.9,-4.86
0.724,0.623,-4.73,-5.42,-9.33,-1.4,-6.07,7.94
0.769,0.727,-6.49,-7.12,-5.81,5.73,-2.33,-0.0957
0.859,0.574,-5.42,-4.43,-9.27,1.97,4.75,2.88
0.922,0.746,-5.3,-5.02,-9.86,-7.04,7.93,6.08
0.824,0.671,-5.23,-6.65,-9.95,8.24,-8.71,9.72
0.832,0.757,-5.78,-4.71,-3.29,8.17,-6.32,-1.16
1.02,0.76,-5.35,-4.05,-5.43,-9.58,6.3,-5.83
0.838,0.845,-5.57,-6,6.8,-0.547,3.76,5.89
0.96,0.761,-5.05,-4.64,-7.35,-1.49,-7.34,-0.442
0.884,0.767,-5.13,-3.94,1.48,-5.09,-5.83,3.37
1.05,0.889,-3.92,-4.78,-6.55,-3.07,-2.12,-7.96
1.05,0.875,-5.13,-3.2,4.83,-6.21,5.05,-7.86
0.867,0.955,-6.29,-4.83,9.22,-2.92,-9.81,-6.64
0.956,0.849,-4.36,-3.76,3.17,7.07,-3.66,7.38
1.05,0.833,-4.37,-5.78,7.89,8.45,-3.05,5.61
0.959,0.986,-4.12,-5.5,-7.4,-9.54,-7.06,8.43
0.872,1.01,-4.56,-3.08,-8.39,9.41,8.25,-5.95
1.03,0.932,-6.07,-4.57,-3.49,-7.93,1.45,-6.16
0.899,0.936,-4.48,-4.88,-8.64,-3.06,-3.9,2.93
1.06,0.933,-6.83,-5.15,-1.27,-5.68,-9.51,-0.0645
0.98,1.05,-5.36,-5.88,-3.46,-5.45,-2.21,3.83
0.896,1.01,-6.07,-7.58,-6.05,-5.96,-6.17,-8.29
1.01,1.11,-4.69,-4.81,0.719,-0.858,4.96,-6.37
