0.641,5.15,-6.17,-3.39
0.586,5.5,-4.69,-6.64
0.754,5.74,-4.15,-5.08
0.925,6.02,-6,-6.81
0.958,6.28,-5.26,-5.19
0.86,6.58,-5.31,-5.51
1.12,6.64,-4.21,-5.09
1.29,6.96,-5.03,-5.3
1.26,7.03,-5.34,-6.41
1.46,7.39,-4.58,-5.43
1.32,7.57,-5.14,-5.6
1.49,7.48,-6.3,-6.47
1.65,7.64,-5.58,-4.52
1.66,7.77,-6.29,-5.71
1.76,7.95,-4.52,-3.31
1.82,8.01,-5.25,-4.17
2.02,7.96,-4.38,-4.03
1.87,8.11,-4.67,-4.86
2.11,7.92,-4.68,-4.34
2.07,8.09,-5.8,-4.94
2.18,8.02,-4.63,-3.54
2.35,7.92,-5.55,-4.77
2.5,7.68,-4.44,-5.03
2.46,7.83,-5.58,-4.69
2.46,7.65,-5.23,-3.63
2.52,7.4,-2.91,-4.47
2.75,7.39,-4.75,-7.3
2.83,7.29,-5.8,-6.27
2.83,6.81,-6.68,-3.95
2.83,6.8,-5.4,-4.91
3.17,6.57,-3.76,-5.36
3.16,6.33,-5.06,-4.58
3.17,6.16,-5.77,-5.33
3.26,5.7,-6.94,-6.04
3.44,5.43,-3.91,-5.28
3.46,4.98,-6.18,-3.04
3.52,4.81,-6.94,-5.16
3.56,4.52,-4.55,-6.05
3.71,4.13,-4.54,-7.37
3.67,3.74,-3.86,-5.51
3.9,3.23,-6.2,-5.66
3.85,2.86,-4.8,-4.84
3.94,2.35,-4.25,-4.16
