-1.22,1.3,6.89,4.51,6.71,9.12,8.21,-6.06
-1.22,1.22,5.04,6.06,3.04,5.03,-4.04,1.52
-1.16,1.17,5.31,5.16,8.62,8.9,-3.96,8.65
-1.09,1.15,5.34,7.33,3.72,5.16,-0.761,3.87
-1.06,0.981,5.6,3.79,-3.76,4.71,-0.206,9.5
-1,1.03,5.02,6.05,-3.55,-0.0604,-2.94,-9.43
-1.01,1.13,5.7,4.73,-6.23,4.98,-7.95,2.9
-1.14,1.15,3.9,4.53,6.52,1.88,5.55,-8.15
-0.909,0.739,4.41,5.52,-4.57,6.46,6.33,-5.67
-0.854,1.01,6.15,4.84,2.31,0.0636,-5.14,1.58
-1.09,0.91,3.49,5.71,-8.72,6.31,5.16,1.96
-0.949,0.726,6.01,4.45,1.84,2.23,-2.97,4.12
-0.856,1.01,4.98,5.48,-0.0755,8.8,0.119,4.57
-0.893,0.656,3.77,4.39,5.44,1.06,0.924,-8.24
-0.759,0.645,3.48,5.5,7.71,-1.41,9.39,-8.32
-0.962,0.645,3.81,4.67,-1.07,0.653,-8.97,-4.45
-0.784,0.523,5.13,4.67,6.85,6.5,6.88,5.34
-0.795,0.629,5,4.88,1.88,6.2,6.6,-7.14
-0.803,0.533,7.72,3.64,9.33,1.19,-7.43,2.78
-0.841,0.687,3.06,5.96,2.33,-6.08,-1.02,5.11
-0.626,0.587,6.4,5.47,7.14,-9.64,4.46,-9.99
-0.784,0.624,3.28,3.49,7.81,-7.92,-8.89,3.9
-0.639,0.565,5.45,6.18,-8.35,-2.49,-8.01,2.06
-0.611,0.584,3.63,4.31,-7.18,0.922,-0.792,-5.8
-0.536,0.33,3.82,5.92,7.9,7.36,-0.239,6.02
-0.528,0.551,6.12,5.41,-5.12,-1.72,6.99,9.79
-0.6,0.369,4.71,3.17,3.79,-9.42,3.44,8.31
-0.628,0.417,5.11,5.05,-0.916,0.63,5.91,-0.479
-0.674,0.37,5.48,4.41,6.41,-1.18,-3.97,0.0875
-0.521,0.277,6.33,4.97,-7.79,-8.28,3.52,2.71
-0.677,0.323,5.53,5.1,-6.21,5.45,0.238,2.5
-0.619,0.184,3.42,5.83,-8.03,-0.935,4.52,-9.65
-0.505,0.159,5.34,4.47,-5.71,-6.57,6.6,8.58
-0.432,0.0368,4.65,4.04,2.37,-6.68,4.34,8.18
-0.535,0.0771,5.62,4.18,9.13,-1.83,-7.89,6.12
-0.381,0.272,5.11,6.04,-5.88,-3.02,6.18,-9.71
-0.438,-0.0501,6.62,4.65,-4.51,-3.34,4.86,-5.04
-0.441,0.21,3.59,5.03,-1.87,-1.08,1.38,-9.57
-0.321,0.108,5.89,4.69,9.15,-5.81,-3.53,9.5
-0.216,0.258,6.24,5.41,7.15,-2.74,-9.8,7.14
-0.425,0.173,4.37,5.35,-9.67,-6.64,9.22,-9.45
-0.458,0.136,5.74,5.24,-6.99,-1.71,5.92,-2.59
-0.0569,0.121,3.92,6.47,1.41,-0.174,-4.83,-5.94
-0.166,-0.179,4.66,4.74,4.34,-0.811,0.958,-0.439
-0.376,0.0755,6.48,4.63,4.92,-5.59,4.08,9.91
-0.251,0.00902,3.41,5.3,-4.79,-1.29,-7.6,-2.99
-0.379,-0.0295,5.25,6.6,-8.99,8.02,-2.37,6.05
-0.219,0.0972,5.65,6.04,0.365,-8.6,0.222,5.47
-0.109,-0.12,4.12,3.84,-5.62,4.33,-8.51,-1.9
-0.131,0.0214,6.15,6.82,-9.9,-3.12,-0.595,-9.6
0.0119,-0.0106,4.1,5.14,4.76,6.25,-5.01,-0.504
-0.108,0.0618,5.71,4.04,3.93,4.31,6.27,3.09
-0.0162,0.187,3.61,6.18,9.44,8.43,9.46,5.22
0.0141,0.0117,4.72,3.88,-9.76,1.22,-3.77,-1.12
-0.0236,-0.112,4.14,3.91,0.193,3.98,-8.16,-1.1
-0.13,-0.265,4.95,4.86,-4.45,-2.38,9.75,-5.99
-0.0587,0.0097,4.85,4.51,-0.124,-4.76,0.591,-6.45
-0.0471,-0.00884,4.13,6.1,-2.89,8.96,-1.91,4.75
0.0713,0.214,5.97,4.38,-2.76,-3.43,-0.825,-9.94
0.0532,-0.0133,5.93,3.36,-2.58,8.28,1.17,0.136
-0.0532,-0.0529,4.65,6.83,6.96,-5.35,-4.04,-3.81
0.127,0.00346,4.8,3.67,-6.29,7.43,9.37,2.04
0.0899,-0.0218,6.99,4.82,3.06,8.05,-9.01,-8.55
-0.0381,0.0464,4.02,5.32,2.19,9.2,9.57,-1.38
0.0402,0.0695,6.86,4.11,6.52,-7.06,0.943,0.44
0.252,-0.116,4.77,5.62,7.03,-1.92,-3.62,4.13
0.179,-0.129,3.92,6.69,-9.69,-3.92,5.13,2.38
0.444,0.0914,5.08,4.8,-5.82,-6.09,-8.69,5.79
0.332,-0.102,4.31,4.93,1.81,4.7,-9.12,-6.18
0.41,0.116,4.4,5.39,9.84,8.75,0.324,1.05
0.134,-0.0359,6.47,5.84,-5.98,0.859,3.89,1.05
0.211,-0.0599,5.01,6.03,-6.19,1.08,-4.39,-0.154
0.357,0.269,5.72,4.97,4.56,-7.64,9.92,-1.98
0.372,0.229,3.28,5.68,-3.57,-6.26,-5.99,-2.73
0.384,0.297,5.4,4.96,8.54,-1.62,-4.89,8.55
0.49,-0.11,4.54,3.93,4.61,8.42,-9.97,-5.72
0.439,0.242,4.93,4.88,-6.73,7.82,3.78,8.82
0.595,0.24,4.61,4.69,8.47,-5.64,-5.73,8.38
0.243,0.094,7.21,5.02,-1.9,2.19,7.16,4.9
0.53,0.02,6.49,6.5,1.85,7.74,0.906,-7.9
0.427,0.318,5.95,5.27,1.12,9.03,6.44,-6.51
0.39,0.332,4.43,4.78,0.26,-7.45,3.18,-4.7
0.41,0.431,4.99,4.94,-4.42,0.419,8.88,8.2
0.564,0.117,7.04,4.36,9.7,8.93,8.15,1.5
0.544,0.416,6.34,5.87,0.178,6.85,-2.56,2.38
0.668,0.329,4.65,4.65,4.58,-3.17,-3.31,6.56
0.531,0.216,6.05,3.27,-3.63,-6.49,2.73,-0.771
0.576,0.312,5.3,4.3,-4.15,-1.49,-7.92,4.98
0.537,0.45,5.47,5.9,2.02,7.13,-5.61,-9.12
0.707,0.381,6.78,3.58,2.74,5.2,-0.663,-3.24
0.739,0.582,4.44,5.52,8.98,8.3,-7.3,-3.1
0.58,0.596,6.11,4.9,-5.6,4.53,1.88,-9.86
0.84,0.57,3.84,4.35,-2.9,8.13,0.094,-3.26
0.623,0.479,5.53,4.61,3.39,-3.62,4.45,-2.92
0.779,0.646,4.85,5.22,9.97,1.36,7.15,1.48
0.615,0.523,6.57,4.46,-6.13,3.64,7.66,-2.12
0.805,0.608,4.72,4.58,-4.61,3.21,0.14,7.17
0.815,0.786,4.5,3.37,-2.15,3.07,-9.32,1.09
0.659,0.788,4.67,5.62,0.0781,-8.97,1.69,-4.27
0.936,0.598,5.74,4.94,-3.47,-2.56,3.15,-0.627
0.931,0.815,6.26,4.79,5.9,3.34,-6.29,3.08
1,0.983,4.09,8.16,-7.05,-4.41,2.68,4.28
0.888,0.991,5.12,6.67,-5.41,6.9,4.5,2.66
0.914,0.941,5.29,6.34,5.49,-9.52,4.45,-6.04
1.1,0.787,5.41,5.13,-0.929,-9.54,-0.0771,-1.29
0.943,0.92,4.5,2.8,-7.47,-0.651,-5.61,1.32
0.953,0.934,4.36,5.94,9.81,-4.61,-6.61,-6.79
0.999,0.93,5.48,4.27,4.3,0.209,-0.667,0.217
1.06,1.09,5.09,4.26,9.25,1.78,0.443,9.73
1.08,1.2,5.33,3.86,3.56,-4.32,-7.63,3.37
0.972,1.02,5.16,5.64,-0.759,9.84,7.09,-1.64
1.08,1.22,6.3,5.21,2.76,6.1,-6.64,-3.28
1.04,1.13,5.66,5.36,-7.27,-9.09,-1.8,9.25
0.964,1.42,6.17,5.19,6.32,8.26,-6.72,3.77
1.12,1.25,5.94,5.33,4.65,8.33,-9.41,-0.28
1.21,1.39,4.61,2.99,3.84,-3.05,-4.29,1.57
1.11,1.46,5.64,5.44,-0.482,-3.84,5.75,-1.76
1.08,1.42,4.2,4.73,9.99,2.38,-9.5,8.09
1.23,1.52,6.32,5.13,-0.53,-7.83,1.29,-8.84
1.11,1.34,6.36,5.29,0.309,-7.21,2.26,-7.27
1.32,1.54,3.09,6.41,0.671,8.37,-7.31,-8.64
1.27,1.6,6.18,2.93,2.97,8.1,-2.85,-0.155
1.36,1.67,4.24,3.26,-2.99,-7.13,4.9,-9.61
1.39,1.61,5.87,4.52,-4.31,0.461,-7.79,0.634
1.36,1.86,5.51,2.99,-4.12,6.93,-9.7,5.56
1.4,1.97,3.82,5.86,3.88,7.94,-2.46,1.99
1.36,1.82,5.22,4.85,5.74,-7.73,-4.71,2.28
1.36,1.99,5.08,4.75,-0.939,0.527,9.71,7.01
1.35,2.13,5,5.47,-1.2,-7.11,1.9,-9.88
1.45,1.96,3.34,4.69,-5.45,3.04,4.14,-6.5
1.6,2.16,5.23,4.7,-2.69,-5.67,-1.13,-0.782
1.35,2.17,5.44,4.57,-5.82,-1.28,7.17,-7.38
1.69,2.44,5.03,4.32,-9.27,-2.04,2.58,-8.36
1.55,2.44,5.84,4.41,9.69,-9.67,8.54,3.39
1.41,2.51,3.86,4.6,-5.64,-5.41,-0.515,7.94
1.73,2.43,4.61,5.94,-3.27,-1.05,-5.34,-9.53
1.69,2.73,6.88,6.43,4.96,-5.92,9.18,-9.63
1.66,2.59,4.47,5.29,-9.48,8.6,-2.24,-3.78
1.62,2.59,3.3,5.57,-7.73,-3.93,-0.45,9.19
1.63,2.75,3.84,6.21,-9.3,-3.75,3.87,-2.43
1.69,2.64,4.86,3.39,-0.00906,-5.95,-4.57,4.86
1.76,2.9,5.45,6.6,-4.39,-5.89,8.32,4.99
1.72,2.83,6.17,5.05,0.806,-9.08,1.93,4.19
1.72,3.02,5.77,6.24,-8.85,2.93,-7.67,-3.8
1.81,3.13,5.26,3.34,-0.053,9.63,-7.15,-7.94
1.68,3.22,5.86,4.3,4.35,-4.57,-7.67,5.12
1.87,3.29,5.43,6.08,-3.84,3.81,8.39,-3.3
1.8,3.4,7.45,3.47,6.85,-1.08,-8.83,3.54
1.94,3.32,7.82,4.33,-5.49,3.84,9.03,-9.88
